text,y_true,y_pred,prob_pos,pred_conf,is_error,tok_len,is_truncated,unk_ratio,has_contrast,has_negation,error_type,comment
"I own this movie. I am actually from the same town as the brother directors. But that doesn't make the film any better. But, if one night you wanna watch something not serious, and don't have and high expectations, I strongly recommend Demon Summer. Yes, the lines are cheesy and the plot is corny. But it contains key elements of a horror/comedy. I just wanna see some small-town kids make a movie full of effects. And I say ""bravo"" to the Campell brothers. They are now making more movies and continuing a long dream. Demon Summer was one of the movies that are gonna help them start a great career with a great future. Speed Freak Productions and Compound Pictures described in one word: POTENTIAL",1,0,0.462897777557373,0.5371021628379822,True,,,,,,,
"Trekkies is really not a movie about Star Trek fandom. It's a freak show about those Star Trek fans who have no sense of reality. As a freak show, it's fine. But it is a mistake to think that this movie gives you an insight into Star Trek fans. Most Star Trek fans cringe at what this movie shows.",0,1,0.9920403361320496,0.9920403361320496,True,,,,,,,
"A satire about greed and money, what? There is more greed in the intentions behind this fiasco than in any of the themes they pathetically try to make fun of. Jim Carrey's reign was certainly short lived. He is an unbearable presence on the screen. The insincerity of his portrayal is nothing short of creepy. He produced this, this ""masterpiece"" as well, so he can't blame anyone here. ""The number one comedy in America"" shout the desperate TV adds. Of course, Jim Carrey was suppose to guarantee full houses but the game is over. If I sound angry is because I am. I spent a sunny afternoon in California, plus, between tickets, parking, flat Cokes etc, almost 45 bucks on this thing, starring and produced by Mr Carry. Not anymore, do you hear? Not anymore.",0,1,0.588830828666687,0.588830828666687,True,,,,,,,
"Jack Frost 2, is probably the most cheesiest movie I have ever seen in my life. The complete title of the film, is Jack Frost 2: Revenge of the Mutant Killer Snowman. Horror movie fans that have a taste for campy story lines, will be delighted to watch this. This film was straight to video, and for good reasons. Here's why: The acting, was so atrocious, and so terrible, that it could cause one to cry. The main character had no personality, and the actor's bad acting made it all worse. The screenplay was, was also atrocious. Each character always says a cheesy line, and add the cheesy lines to the bad choreography, then you have something bad. Second, the story line isn't really all that impressive, but since this movie was straight to video, it is forgiven. The director, and writer could have turned the idea of a killer snowman, into something cool, but they didn't. They story has lots of plot holes in it. In the beginning, a cup of coffee gets knocked into the fish tank, with the melted Jack Frost. Scientists try to restore his life, but they couldn't. Once the cup of coffee fell into the tank, Jack Frost was completely restored. Now he is immune to anti-freeze. In Jack Frost part 1, the main character's DNA got mixed up with the Anti-freeze that was used to kill Jack Frost. Since the main character is allergic to bananas, Jack Frost is too. Hence, here's my point. They say that Sam's DNA combined with Jack Frost's. But, one of the scientists had some saliva on the cup, so when it fell into the tank, the scientists DNA would have been combined with Jack Frosts. Another thing, the special effects weren't very good either. Here's the good points: Jack Frost 2 has lots of blood, that looks pretty realistic. Even though this movie is flawed to hell, it is still entertaining. Overall, Jack Frost 2 is an enjoyable horror movie. The first one was better though. 7 out of 10.",1,0,0.0268241427838802,0.9731758236885072,True,349.0,True,0.0,True,True,,
"Your time and brains will be much better spent reading or listening to Charlie Wilson's War. Phillip Seymour Hoffman, plays the most enjoyable character in the movie, Gust, the Greek, and he plays him as a eunuch. Gust, in the book, is hard core and completely free to speak his mind. In the movie, he's not even shown as being equally important to Charlie. And poor Charlie is never shown donating blood (which he did every time he visited the camps in Pakistan). In short, the movie is too bland, and the history is too old for our modern time. We don't really care about the end of the cold war and the defeat of the Soviet Union (which happened in spite of Reagan, not as a result of) by a well financed group of people who were extremely willing to fight. Not quite the lesson we need to be hearing and seeing considering how well the wars in Iraq and Afghanistan are going. (As I read the book, I kept getting that deja vu feeling, except it was present day).",0,1,0.6285210847854614,0.6285210847854614,True,,,,,,,
"I say remember where and when you saw this show because I believe if Fox gives Talk Show a chance Spike will be right up there with Conan in a few years because like Conan he is incredibly funny and seems to be just grateful at having his own show which adds to the humor.<br /><br />The funniest bits Spike has had so far are The Idiot Paparatzi and Comedy For Stoners and if your not high and get CFS what does that say about you. <br /><br />In summary this show is funnier in 25 minutes than SNL in an hour so lets hope Talk Show gets the attention it deserves such as an extra half hour, more money and a band.",1,0,0.4369589388370514,0.5630410313606262,True,,,,,,,
"My son, an avid skateboarder, sat me down and made me watch this with him. As I love documentaries, it didn't take a whole lot of pressure on his part. The whole amazing story of it all - a bunch of dirt-poor kids drift together and end up creating something revolutionary out of thin air - well, more out of some wood, wheels and lack of waves to surf - it just floored me. It still does. I didn't think I would enjoy it the way I did, nor did I think I would tear up watching Stacey Peralta tear up over the fate of Jay Adams. And just watching Jay Adams himself.....the sheer genius of the kid skating and the shrug of the adult remembering. I watched it again last night for what has to be the 10th time and I still get goosebumps watching him fly down the hill with Jimi Hendrix's ""Freedom"" playing in the background. And I teared up, again. Not too many movies have the same impact with me after several viewings. Brilliant.",1,0,0.4428121149539947,0.5571879148483276,True,,,,,,,
"I turned this off within the first five minutes. It's very sick and disturbing, the moment I turned this off was when the beautiful white horse was let into the slaughterhouse and it's skull was punctured by a small tubed instrument. This creature was lying on the floor in a state of shock before it died. The narrator said the animal dies instantaneously, it didn't. I don't agree with graphic realism towards animals, insects or any living creature. I was very disappointed as I had just watched 'Eyes Without a face' which was a brilliant movie and this short film was attached, which spoilt my night - as I couldn't hurt a fly, never mind watching this savage documentary.<br /><br />reading other reviews on this page, I had noticed they used words such as aesthetic - this is not art or beauty. I can imagine that the documentary would be very articulate and profound but not aesthetic.",0,1,0.5042292475700378,0.5042292475700378,True,161.0,False,0.018633540372670808,True,True,,
"I was pleasantly surprised with this one. It's actually quite interesting and engaging. The cast is strong, even Dan Cortese. Brooke Shields has come into her own as an actress. Black and White must have really set her free, 'cause I have never seen her in this much command playing a conventional character. If marketed right, could be a medium-size hit.",0,1,0.9835432767868042,0.9835432767868042,True,,,,,,,
"I finally rented this video after searching for it for many months. Initially I only wanted to see it because I'm an out and out Neil Pearson fan (Patrick, boyfriend of Isobel, the lead). However, the movie stands up very well without Neil (although he handles himself very well in this movie, he is overshadowed by the three main female characters). It's an eerie, intense movie, the sort the Brits do so well - definitely a ""chick flick"" the house and it's isolated setting giving the movie an almost ""Wuthering Heights"" aura. The movie is full of tension and the ending, shocking, yet somehow inevitable. I'm glad I watched it, it was worth the wait",0,1,0.923154890537262,0.923154890537262,True,118.0,False,0.00847457627118644,True,False,,
"It's always interesting to view a horror movie after hearing so much praise from other fans. Experience has taught me that you should never generalize fan taste within a genre. My expectations of this movie were a great deal higher than my viewed opinion.<br /><br />Children Shouldn't Play With Dead Things is a movie with a good intended plot that trips up too many times to carry it out. The whole idea of a band of actors staging a reanimation of dead corpses had me intrigued. However, everything degenerated into cinematic chaos. The actors,who for the most part were competent and amazingly expressive, were offered roles that fail to maintain consistent characterization. Some of these characters go from ambivalence about the whole act of defiling a cemetery, to outspoken criticism, back to ambivalence. It's one thing for characters to have a change heart in the course of the film; it's another to produce an overly dynamic, circular attitude that loops every ten minutes.<br /><br />Another inconsistent element of this film is the premise. Does the main protagonist intend for the ceremony to be theatrical prank or does he actually conspire with dark spiritual forces to raise the dead? Even with the aforementioned flaws, I would recommend this movie to other horror fans, since I believe that only true horror fans will appreciate the dark atmospheric components and be able to ignore the plot's inconsistency. The scene where the dead rise out of the grave is made extremely haunting (even to a veteran zombie enthusiast) by the excellent combined use of scenery and sound, and the great choice of skilled actors chosen to play the reanimated dead. Current filmmakers should learn from CSPWDT about using the proper video and audio techniques in mood development.<br /><br />All in all, if you are zombie movie completionist like me, you should take time to locate and view this movie. It's a fun watch.",0,1,0.6305307149887085,0.6305307149887085,True,,,,,,,
"After his success with A Nightmare on Elm Street in 1984, director Wes Craven for some reason decided that his next project would be this TV movie. I'm not a big fan of this director on the whole; early exploitation flick The Last House on the Left as well as his modern slasher Scream sit well with me, but the rest of his work is very hit and miss and I'd hesitate to call him the master that others have labelled him as. The main theme here is cryogenic freezing, although it's more a springboard for the plot rather than an important part of the movie. The main influence here is obviously the excellent 1974 zombie film Deathdream and we focus on Miles Creighton; a businessman cryogenically frozen for ten years before an accident that means he has to be thawed out immediately. Miles is a part of a project for people that are ill; they pay to be frozen in the hope that they will be revived in the future when their illnesses can cured. Miles is successfully revived and it's seen as a miracle...but the person that wakes up is not the person who was frozen, as Miles returns without a soul.<br /><br />This film could actually have been quite decent judging by the idea behind it, but instead we're given a plot that doesn't really have a lot to it and it has to be said that Craven doesn't make the best out of the potential of the film. The 'soul' is the main focal point, but it would seem that not having a soul and simply having a murderous intent/no compassion are the same thing, which feels a bit unimaginative. The film was made for television so it's not particularly nasty and it's obvious that not a lot of money was spent on it as the whole production feels very cheap. Michael Beck never became a very popular actor and that isn't surprising judging by his performance here; while he is passable, he largely lacks charisma and is not formidable in the central role. The plot doesn't flow too badly but there's a real lack of suspense and/or tension and things slow down too much too often, which results in the film being rather boring on occasion. It all boils down to a predictable ending also. Overall, I have to admit that I was not impressed at all by this film and as far as Craven's filmography goes, Chiller would have to go down with Shocker, the Scream sequels and The Hills Have Eyes II as a miss.",0,1,0.8368720412254333,0.8368720412254333,True,447.0,True,0.0234375,True,True,,
"I have to agree that the movie is not the best I've ever seen, but I would like to make mention that the actors portraying Tommy and Jimmy Dorsey were the actual Dorsey brothers. As actors, they were wonderful musicians. The movie, based on their famous split, would have been better had professional actors played the parts. Many movies made during this time frame took advantage of the popularity of Big Bands. Most often, the movies were not that good because musicians are not actors by trade. Most of the movie-going audience didn't go to see Tommy or Jimmy Dorsey playing themselves; they went for the plot and the music. I've never been much of a Dorsey fan, but the music is good even today.<br /><br />I have to comment on a previous post regarding the actors who played Mom and Pop Dorsey and that their accents would be considered extreme by a Dublin audience. Arthur Shields and Sara Allgood were actually Irish actors, both born in Dublin. You might remember Mr. Shields as the Reverend Mr. Playfair in The Quiet Man and Ms. Allgood as Mrs. Monahan in Cheaper By The Dozen.",0,1,0.9615699052810668,0.9615699052810668,True,198.0,False,0.020202020202020204,True,True,,
"Seeing this film brought back to me memories of 9/11. The first thing I remember of that morning was seeing TV pictures of an airplane flying into a large building, and my immediate thoughts ""Must be a preview for a new Tom Clancy film"".<br /><br />This was not a Tom Clancy film. This was certainly not a British version of ""The Sum Of All Fears"". The typical Tom Clancy film or novel has a relatively small cast, a linear plot, and usually some sort of resolution. This film had neither. Sure, what I saw directly on screen was a small cast, a plot, and a vague resolution, but, like 9/11, the point was that reality was so much larger and more complex.<br /><br />I work in systems planning, and the reality of the disaster preparation exercise, and the disaster itself, is painfully obvious. It's impossible to prepare for a disaster like this, nor will it be any more possible to deal with this when it happens.<br /><br />From the argument between the police (Not enough is being done to prepare) and the politicians (Giving everybody on the tube a gasmask would cause panic), to the constant loudspeaker announcements (You are in no danger to your health, but don't go home before we decontaminate you), and (Don't eat, drink, or smoke before we decontaminate you), I was on edge during the entire film. Not the slightest urge to channel surf.<br /><br />This film was 90 minutes in length. It could have been twice that, and still not shown all the possible details. Instead, it left enough unsaid to allow each of us to imagine the details, each of us in our own way. That made it so much more real to me, than any Tom Clancy film.<br /><br />I lived in London once, and just off the Edgeware Road. And I took the train from Waterloo station many times. As I watched Dirty War, I kept telling myself that this is only fiction. Right now.<br /><br />Allah and Jehovah willing, this film will remain fiction, and sometime in 20 or 30 years, my nephews may watch this film and remember the early 21st Century, and the panic we felt too much. Hopefully to the same degree as I feel currently, when viewing memorabilia of the Cold War with the Evil Communist Regime of the mid-20th Century, and remember ""Drop and cover"" exercises in school.",1,0,0.2141432911157608,0.7858566641807556,True,408.0,True,0.02734375,True,True,,
"Hellboy revolves around classic comic book/action/superhero genre story lines. Essentially Hellboy is a kind of demon who has found his way on earth. He is brought up from a child by a priest and within a government society and has chosen to protect the people of earth from the supernatural, rather then be a menace (the normal career route for a demon).<br /><br />The set up of the story involves creative uses of history, combining Nazi experiments with the occult. It's preposterous, but so is the whole idea of a demon roaming the streets. I find the explanations of the characters, who they are and how they came to be very well handled. The sequences are to the point and very entertaining. In fact the opening is the best part of the film, therein lays the problem.<br /><br />Essentially Del Toro who both writes and directs this piece bottles it. The film is absent of all tension or any major conflict. Hellboy is essentially established as invincible within the first act and so the rest of the film comprises of scenes in which any conflict is automatically rather crass because we know inevitably Hellboy will be OK and the bad guy will die. I hear you cry that this is the case for any action/hero film. Well yes it is, but once we are drawn into a well made action film we can't help but feel the hero may die. Die Hard works because John Mclane looks likely to die at all parts. He escapes death by the slimmest of margins. The stakes are raised as his wife is also in danger etc etc Terminator and Terminator two work because in both cases the villain is far superior than the hero. The threat and tension is constant.<br /><br />Some of the other major weaknesses are: Del Toro is also guilty of employing deus ex machina. Characters generally disappear and reappear as their skills are needed within the story. The villain is featured in maybe three scenes. He has no motives. Turns up unexpectedly and inexplicably. In the one scene Hellboy looks to be up against a real threat (groups of monsters) a character unleashes her abilities - the screen fades to white and inexplicably the monsters are dead but everybody else lives. A minor character established in an irritating and undeveloped love story becomes the key to the conclusion of the film. Her character is so thin, the relationship so undeveloped. It is clear she is nothing more than a prop of sorts to push the plot along and to make it all make sense. I don't want to ruin the ending of the film but essentially a character that is dead is miraculously and unbelievably brought back to life.<br /><br />The film suffers from poor dialogue and one liners that just aren't smart or funny. After a while it all starts to grate.<br /><br />What's more Del Toro blows the action scenes with some uninspired visuals. And whoever made the creative decision to make hellboy's primary weapon a gun instead of his clunking arm should be fired. Essentially the use of the gun weakens the concept of the film, degrading the fights to nothing more than a one sided shoot out <br /><br />The few positives include: The cinematography is very good. At all times a sense of mood is established by the dark lighting and the darker colour palette. As well as the use of interesting locations. Yet perhaps it is all a bit samey as well.<br /><br />The use of cgi and Fx is well done. Never do we get an over load. When effects are used they are used well and the sense of realism is kept. Rather similar to how Nolan used FX in batman. I much prefer this method to the overtop effects we often see.<br /><br />All in all this is a pretty poor film. The real shame is that (despite not reading the comics) I found the film wasted a lot of potential. Hellboy as a character has a lot of instantly apparent fascinating dimensions which are completely unexplored. The film has watch-ability, in the sense that if it comes on TV and nothing else is on it might be worth a viewing. But in any other situation I wouldn't bother with it.",0,1,0.5305209755897522,0.5305209755897522,True,,,,,,,
"Oldboy is set in Korea & starts as a drunken Dae-su Oh (Min-Sik Choi) is bailed out of the police station by his friend only to be abducted, Dae-su wakes up & finds himself in a small room which he will be imprisoned in for the next fifteen years. Dae-su is fed & looked after by his unknown captors but is never allowed out of the room, Dae-su begins to train himself to avenge himself after he gets out which he intends to do by scrapping away the cement from the brickwork with a chopstick. However before Dae-su finishes he is gassed & rendered unconscious, when he wakes up Dae-su finds himself free on the roof of a tall building dressed & all moneyed up. Dae-su instantly sets about trying to find out who imprisoned him, after meeting the pretty Mido (Hye-jeong Kang) the two fall in love & together with her help Dae-su finally finds what he is looking for but the truth comes at a price...<br /><br />This South Korean production was co-written & directed by Chan-wook Park & has gotten any number of glowing reviews (the sort that distributors can pick quotes out & plaster them on the video box) & even won the Grand Prize of the Jury at Cannes while it was also nominated for the Golden Palm so surely Oldboy is a true classic? Well not for me it isn't since as I can't understand why it's so liked & I would go as far as to say I pretty much hated it apart from one or two isolated moments. For a start I couldn't get into the story at all, I just didn't like it as I thought it was slow & boring & while many out there would have you believe Oldboy has the bestest most shocking twist ever I thought it was rather plain & not very well executed either. The ending in which Dae-su goes to the New Zealand Alps to be hypnotised feels tagged on as well almost as if the makers wanted some sort of happy ending. At almost two hours I almost fell asleep I was so bored, the violence is tame & it's the thought of what's happening that I would imagine most people have a problem with rather than what is actually shown. In fact Oldboy has a very low body count of about seven & one mild sex scene, it's really not that graphic or memorable. I didn't warm to any of the character's & while I accept Oldboy has an alright concept & premise it fails to deliver & it's one film that I will never understand why so many people seem to like.<br /><br />Based on a Japanese Manga of the same name Oldboy the film looks alright, there's one or two nice visual moments here although while everyone raves about the hallway fight that takes place in one continuous shot I was pretty unimpressed & thought the fight choreography was quite dull. The actual on-screen gore violence amounts to very little, Dae-su eats a live Octopus which is apparently quite normal in Korea anyway, there are some fight scenes, a severed hand, someones teeth are pulled out & there's a bit of blood at the end.<br /><br />The budget was supposedly around the $4,000,000 mark which is actually a fair bit, filmed in South Korea & New Zealand. The acting looks alright but it's hard to tell when actors are speaking a different language.<br /><br />Oldboy is a film that I found an absolute chore to sit through, I don't mind subtitled films or foreign films or paying attention to the plot as I followed the thing perfectly but I just didn't like any of it & it's as simple & straightforward as that. Apparently the second in director Choi-wook Park's revenge trilogy which also includes Sympathy for Mr. Vengeance (2002) & Lady Vengeance (2005).",0,1,0.7806951403617859,0.7806951403617859,True,664.0,True,0.11328125,,,,
"Of the four main players in here - John Candy, Jean Kelly, Amy Madigan and Macauley Caulkin - the only one I've never heard about (at that time) was the one that annoyed the heck out of me and ruined the film. Well, she must have done a decent job of acting to make me want to throw her and the VHS into the garbage pail. I am referring to Kelly in the role of teenage brat, ""Tia Russell."" Ironically, six years later she played a stunning and extremely likable role in the person of ""Rowena Morgan"" in ""Mr. Holland's Opus.""<br /><br />Candy, as usual, is fun to watch as ""Buck Russell,"" or the title character, ""Uncle Buck."" Few actors were better at playing a lovable, hapless slob than Candy. I enjoyed his character in here, but I cannot watch that spoiled teen girl more than once. Also, in the first few minutes of the film, the little boy ""Miles"" (Cauklin) says the word ""G-damn."" How bad is that, having a six-year-old kid saying the Lord's name in vain on film? These Hollywood people are such sickos. No wonder many of their child actors turn out to be mentally screwed up, Caulkin being a case in point.",0,1,0.5514724850654602,0.5514724850654602,True,,,,,,,
"These days, you rarely come by a kid's show that does not involve 1) a preteen/teen pop star who is as amusing as watching paint dry 2) involve a plot about finding the perfect date with a different guy/girl every time 3) revolves around erratic yelling and unintelligible humor. About 95% of shows on Disney, Nickelodeon, and Cartoon Network fit the listed criteria. To put in simpler terms, they all lack good acting, originality, and good story telling. It as if producers and writers think kids aren't smart enough to understand character development and plot detail. They couldn't be more unaware. Sure kids enjoy a good laugh and erratic behavior (if it's done to a conservative level and done right), but as they also want to enjoy a story, see drama, and see people being challenged. They don't want to see people living in a flawless world where they get everything they want. They know this world isn't all fun and games, they know it's not perfect. Everyone has problems, and we all must learn to work around them. This show revolves around that kind of stuff. Alex Mack is an average teenage girl who seems to have everything going for her genius sister, Annie. Her Mom works at some office but is sometimes a stay at home parent. Her dad, George, is a top scientist at the Plant, a chemical corporation that employs most of the town they live in, Paradise Valley. Alex is unpopular and picked on by most of her peers. Her only friend is Ray (but she gets more friends as the series goes). On her first day of Jr. High, Alex walks home not too happy about school, but a truck delivering chemicals from the plant crashes into a fire hydrant trying to avoid running her over, dumping a strange chemical known as GC-161, where the chemical mixes with the water, covering Alex in it. Soon after, she starts to develop strange powers such as morphing into a puddle, shooting lasers out of her hand, and moving things with her mind. She also glows constantly when nervous (though we never see much of that later on). Aside from her sister Annie and friend Ray, Alex decides to keep these powers a secret from everyone, even her parents for fear of being kidnapped by the Plant, whose corrupt owner, Danielle Atron has her head of Security, Vince, search for the mysterious GC161 kid. Every episode then deals with Alex trying to live a normal life as kid at the same time learning to live with her strange powers. The series may seem like a girls show, but it's not. As a boy, I liked watching this show because of its awesome effects and drama. The producers successfully add some elements of science fiction with the elements of teen drama. In fact, some episodes were quiet violent and a little eerie. The unfounded plant manager Atron and Vince make good antagonists for the series, for the writers really do establish them as a threat and give you that dreadful feeling every time they come on screen. Also, smart move adding David, driver of the truck that spilled the GC-161, as Vince's bumbling assistant in the hunt for comedic effect but also you get to love him towards the end. It was interesting to watch little Alex try to live as a normal kid but struggles to perfect her powers. At times, you forget that these are kids who are battling a giant Adult run institution, because you are drawn in to the story. The show does a good job of relating to kids by showing Alex that she may have super powers, but she still is a kid, and must be careful. Even some episode you'll find yourself distraught at Alex's calamities. My favorite episode where Alex wishes she was never born truly demonstrates most of these elements. As I said, the producers never hesitated to add in some laughs whether they come from Ray's one liner or George's strange habits or David trying to be a nice guy. Of course you come across corny moments and an entire episode that really has nothing to do with the series plot, but what good series doesn't? All in all great show. 9/10",1,0,0.3535757660865783,0.6464242339134216,True,725.0,True,0.0,True,True,,
"This searing drama based on a true incident concerns several ambitious African nationals who decide to temporarily leave their families by stowing away on an outbound ship. They think that if they successfully make the voyage they can better their lives by making enough money in New York to send for their families. Unfortunately for them, the ship that they select is a rundown Russian freighter which has already been heavily fined at a previous port for harboring stowaways. The captain and the first mate are determined not to let this happen again as their jobs are on the line. The group of blacks begin their harrowing voyage in the cargo hold and are eventually discovered, forced out of hiding and murdered by the ruthless mate (an outstanding performance by Sean Pertwee.) A few (convincingly terrified leader Omar Epps among them) manage to temporarily escape and are mercilessly pursued through the ship with their lives forfeit if they are caught. Altogether a riveting film which will have audiences biting their nails and gritting their teeth wondering how such dire events could take place in modern civilization.",1,0,0.4742500483989715,0.5257499814033508,True,,,,,,,
"The Ator series is a shining example of what B-movies should be. They fail in every aspect, but in such a hilarious way that they are funny rather than sad. ""Ator l'invincibile 2"" aka ""The Blade Master"" aka ""Cave Dwellers"" shows us Europe's favorite Conan clone, Ator where we left him in the first movie- after showing us a lengthy recap of all the events of the first film. This time the world must be saved from ""The Nucleus"", a kind of bomb, represented on screen as a bright light (I guess they couldn't afford a prop). This one features invisible attackers and samurai. As with the first film, lots of stock footage is used (including one rather obvious bit from ""Star Wars""). Thoroughly laughable and unforgettably bad- this is an exception B-movie.",1,0,0.0128941182047128,0.9871058464050292,True,,,,,,,
"This must be one of the funniest Danish movies ever made. Ulrich Thomsen and Thomas Bo Larsen are hilarious, as they drive across Sweden. I don't know how Ulrich Thomsen does it, but somehow he can manage to play insane in a very sane way. BUT if you don't understand Danish (I am not referring to your pastry here) don't waste your time on this  I don't think it would work with subtitles.",1,0,0.0056858984753489,0.9943140745162964,True,,,,,,,
"""Putney Swope"" is a unique, low low low budget gem from the late 1960's which probably would have been forgotten in time if it hadn't been for two things: Paul Thomas Anderson (who named Don Cheadle's character in ""Boogie Nights"", Buck Swope, after the eponymous hero of this film) and the limited DVD release. Watching ""Putney Swope"" is like listening to hardcore punk rock: it may not make a lot of sense (at least to me it didn't upon watching it for the first time), but you have to respect the film for its passion and unabashedly rebellious message. I didn't understand a lot of things about ""Putney Swope"", but for the most part, I liked it. The more I think about the movie, the more it grows on me.<br /><br />The film is advertised as a parody of New York's Madison Avenue, best known in the 1960's as the advertising capital of the world. Members of Generation X and Y may be lost on this concept, but fortunately ""Mad Men"" is on TV to provide us with this otherwise lost piece of U.S. History. What you need to know before watching this movie is that these ad agencies were largely male, and even more largely white establishments.<br /><br />With this premise in mind, the movie opens up with an ad agency board meeting. The members are predominantly white except for Putney Swope (Arnold Johnson, who bears an uncanny resemblance to Dick Gregory in this film), the token African-American on the board. The board members are so self-absorbed and soulless that when their chairman falls dead in front of them, their only concern is who will become chairman next. Without even removing the body from the boardroom, they begin a paper ballot to elect the next chairman.<br /><br />Putney Swope is elected by a landslide, but not because the other members think Swope is qualified. Voting for Swope was an ill-fated attempt for these board members to sabotage any other member's chance of being elected chairman. With their plans backfired, Swope takes charge and ""sink(s) the boat"", firing all but one of the original members and hiring all people of color in their place .<br /><br />After this point, the film became (for me) very weird and hard to follow plot-wise. There may not have even been a plot, really. The whole idea of the film seems to be a ""what if"" scenario, with the result being that the new ""Truth and Soul Inc."" firm would be unconventional, but successful nonetheless. The firm ends up making so much money that the members build a huge glass case to keep the cash in for unexplained purposes. It could be because Swope doesn't trust banks, although that point is not touched upon or explained in the film. It could also be metaphoric in some way, but who knows.<br /><br />Most of the movie takes place inside the ad agency, with occasional scenes in the White House with a president who, for some unknown reason, is a midget. My assumption is here that some political joke was being made, but I can't figure out what. Were the filmmakers saying that the president is a small, insignificant part of American life? Were they saying that the latest elected officials (Nixon at the time) were insignificant candidates? I don't know. I found it a bit eerie, however, that the man playing the president bore a striking resemblance to future president Ronald Reagan. It is funny to make that connection 40 years after the movie was made.<br /><br />What this film may have benefited from is showing how consumers outside the ad agency reacted to the new ads. Of course, the ad footage possessed a strange, funny appeal for its unconventional creativity, but did these ads convince people to buy the product? If so, how? The movie hinted on the idea that the new ad campaign was successful through client interaction and the calls from the White House. However, it would have been revealing to see average people, since that demographic has always been most profitable for advertisers.<br /><br />Although the parodies and political messages this film may have made probably didn't stand the test of time, this film still had a lot of unique qualities. Arnold Johnson had a magnetic X factor to him that benefited him greatly in this film. Swope's rough voice was actually director Robert Downey, Sr.'s voice dubbed in, sometimes poorly, but fit the character so well in being an authoritative outsider. He hires and fires workers at random, but earns the respect of all but one of the employees for revolutionizing the ad agency and seeking out new ideas.<br /><br />The premise of the film was, and still is, incredibly risky, especially since the film was written and directed by a white man (Robert Downey, Sr.). However, this film declines to fall victim to negative black stereotypes which would lead to the rise and fall of the blaxploitation genre years later. Although some of the sex scenes may be a bit off-putting for some viewers, the main message is that a black owned and operated business can thrive through innovation and risk taking. Many people may not take a positive message away from this movie, but I just did.<br /><br />""Putney Swope"" remains an overlooked movie from a strange era, and Downey, Sr. (even despite his son's recent comeback) never quite got the recognition as a director he deserved. However, if you find a DVD of this movie, buy it and watch it. If it's on Netflix, ditto. It's a movie that can be confusing at times, but is worth watching for its gusto, ambition, and its non-conformist stature even by today's movie standards.",1,0,0.449234277009964,0.5507656931877136,True,985.0,True,0.04296875,,,,
"Just read through the other comments here, and was a little surprised to find that no one had said anything about the acting or plot.<br /><br />Richard Pryor and Eddie Murphy can both deliver an amazing Stand-up comedy show. Great actors they are not. Enough about that.<br /><br />As for the plot? Oh man. Every time the movie tries to ""fool"" you into believing the good-guys are going to lose, you know those scenes: ""What? The good-guys loses? Oh.. I see, it was just a trick"", it's done so terribly bad, you can spot it a mile away.<br /><br />It had 2 or 3 funny moments, but not enough to save the day.<br /><br />It's a little silly that these comments has to be 10 lines now. A lot of people will fill it up with crap, for it to be eligible. Being brief is an art.",0,1,0.5096025466918945,0.5096025466918945,True,153.0,False,0.0,True,True,,
"Considered by many to be a strangely overlooked Chabrol it seems to me the reason it has been cold shouldered is its sleaze factor. Not as overtly sexy, violent or gory as many films of this period it nevertheless starts rather startlingly and although becoming more measured continues to ooze a rather unpleasant odour. Ms Audran, not here the ice maiden but a drunken mother, Donald Pleasence does a cameo as a child molester, David Hemmings has his eyes on underage sex and the central theme involves the relationship between a brother, sister and niece. No not very nice at all and Chabrol treats it all as if it is very normal (like it might be in some small French village!) instead of Ed McBain's New York City. Had this been treated in a more sensational manner then it would have been a more acceptable but lesser film. Here we really have to choose between the likelihood of various unpleasant options before the final denouement. Very watchable",1,0,0.4977151155471802,0.5022848844528198,True,,,,,,,
"Spiderman was one of the first comic books to initiate a change in the genre: in spite of being a very well made superhero comic book this is the first series ever that added a real psychological depth to the main character, had complex moral issue, round characters and also highlighted social and political issues. in other words: Spiderman was the comic book's coming of age. This TV series lacks all of those components. It's just a straightforward good buy / bad guy TV series suffering from obvious budgetary rerstraints that make the action scene moderately exciting. Spiderman nylon webbing is about as convincing as the cardboard rocks in Star trek. Nicholas Hammond is way too old for the role at that point in time. I think he was well into his thirties wheras Spider,man was really teenager at the time. For some unfathomable reason the writers also changed names and deleted important characters from the comic book which again just resulted in the tension between characters basically disappearing.",0,1,0.6470863819122314,0.6470863819122314,True,,,,,,,
